match;Date;season;Div;HomeTeam;AwayTeam;FTHG;FTAG;label;prediction_sota;draw_sota;home_sota;away_sota;prediction_own;draw_own;home_own;away_own;accurate_flag_sota;rps_sota;accurate_flag_own;rps_own;dif_res
27043;2021-05-16;T20-21;F1;Nimes;Lyon;2;5;2,0;2,0;0,236;0,192;0,572;2,0;0,1848;0,1425;0,6727;1,0;0,11943999999999999;1,0;0,07063816499999999;-0,048801835
27044;2021-05-16;T20-21;F1;Paris SG;Reims;4;0;1,0;1,0;0,1587;0,7486;0,0927;1,0;0,1058;0,8558;0,0384;1,0;0,016889490000000004;1,0;0,0063341000000000005;-0,010555390000000003
45746;2021-05-16;T20-21;SP1;Villarreal;Sevilla;4;0;1,0;2,0;0,2784;0,2941;0,4275;1,0;0,2986;0,4219;0,2795;0,0;0,13013140499999998;1,0;0,08364110500000002;-0,04649029999999996
45738;2021-05-16;T20-21;SP1;Ath Bilbao;Real Madrid;0;1;2,0;2,0;0,2487;0,2139;0,5374;2,0;0,186;0,1453;0,6687;1,0;0,137925225;1,0;0,07217784500000002;-0,06574738
45739;2021-05-16;T20-21;SP1;Ath Madrid;Osasuna;2;1;1,0;1,0;0,174;0,7388;0,0872;1,0;0,1212;0,8316;0,0471;1,0;0,018939919999999992;1,0;0,00845864;-0,010481279999999992
45741;2021-05-16;T20-21;SP1;Betis;Huesca;1;0;1,0;1,0;0,2755;0,5282;0,1964;1,0;0,2532;0,576;0,1707;1,0;0,05721696999999999;1,0;0,046641440000000006;-0,010575529999999986
45743;2021-05-16;T20-21;SP1;Getafe;Levante;2;1;1,0;1,0;0,2696;0,4679;0,2625;1,0;0,2811;0,5034;0,2155;1,0;0,07079520499999999;1,0;0,06272873000000001;-0,008066474999999976
45744;2021-05-16;T20-21;SP1;Sociedad;Valladolid;4;1;1,0;1,0;0,2371;0,6054;0,1575;1,0;0,2493;0,5853;0,1654;1,0;0,04051133;1,0;0,044753825;0,004242494999999999
45745;2021-05-16;T20-21;SP1;Valencia;Eibar;4;1;1,0;1,0;0,2463;0,562;0,1917;1,0;0,2935;0,4653;0,2413;1,0;0,04870628999999999;1,0;0,07215984500000001;0,023453555000000022
45737;2021-05-16;T20-21;SP1;Alaves;Granada;4;2;1,0;1,0;0,2701;0,4338;0,296;1,0;0,2811;0,4956;0,2233;1,0;0,08031461000000001;1,0;0,06444005000000001;-0,015874559999999996
45754;2021-05-22;T20-21;SP1;Valladolid;Ath Madrid;1;2;2,0;2,0;0,228;0,1875;0,5845;2,0;0,2377;0,1992;0,5631;1,0;0,112312125;1,0;0,12369144999999998;0,011379324999999982
45752;2021-05-22;T20-21;SP1;Osasuna;Sociedad;0;1;2,0;1,0;0,2845;0,3596;0,3559;2,0;0,3029;0,3464;0,3508;0,0;0,24790252999999993;1,0;0,25666944999999997;0,008766920000000039
45753;2021-05-22;T20-21;SP1;Real Madrid;Villarreal;2;1;1,0;1,0;0,245;0,5809;0,1741;1,0;0,1182;0,8361;0,0456;1,0;0,045167905;1,0;0,008029865000000002;-0,03713804
45749;2021-05-22;T20-21;SP1;Eibar;Barcelona;0;1;2,0;2,0;0,2014;0,1781;0,6205;2,0;0,1598;0,1207;0,7196;1,0;0,09229110500000001;1,0;0,05210814499999999;-0,040182960000000024
27045;2021-05-23;T20-21;F1;Angers;Lille;1;2;2,0;2,0;0,2494;0,2074;0,5432;2,0;0,261;0,2393;0,4996;1,0;0,13543329999999998;1,0;0,15921054499999998;0,023777245000000002
27046;2021-05-23;T20-21;F1;Brest;Paris SG;0;2;2,0;2,0;0,2148;0,1882;0,597;2,0;0,1584;0,1195;0,7221;1,0;0,10427402000000001;1,0;0,05115948500000002;-0,05311453499999999
27052;2021-05-23;T20-21;F1;Rennes;Nimes;2;0;1,0;1,0;0,2538;0,5494;0,1968;1,0;0,1792;0,7315;0,0893;1,0;0,05157234000000001;1,0;0,020043564999999992;-0,031528775000000016
45756;2021-05-23;T20-21;SP1;Sevilla;Alaves;1;0;1,0;1,0;0,1939;0,7007;0,1054;1,0;0,1257;0,8244;0,0498;1,0;0,024353185000000006;1,0;0,009145249999999997;-0,01520793500000001
